===  Rect         Decl            NAME          J      dJ        H       dH      K       dK       status
  078.954981  -69.819389    0515491-694909   16.042   0.110   15.691   0.186   15.22   -9.99           0
  078.981147  -69.835861    0515554-695009   14.986   0.052   14.240   0.059   14.04   0.068           0
  078.935033  -69.698059    0515444-694153   14.987   0.054   14.135   0.050   14.09   0.073           0
  078.941369  -69.691803    0515459-694130   13.842   0.034   12.936   0.031   12.73   0.035           0
  078.975617  -69.833427    0515541-695000   16.461   0.149   15.720   0.191   16.38   -9.99           0
  078.912284  -69.729919    0515389-694347   15.886   0.095   15.316   0.127   15.07   0.187           0
  078.910059  -69.764755    0515384-694553   16.408   0.141   16.568   -9.99   15.85   -9.99           0
  078.924484  -69.708328    0515418-694229   13.941   0.040   13.132   0.036   12.93   0.038           0
  078.916813  -69.719315    0515400-694309   16.341   0.136   16.046   -9.99   16.10   -9.99           0
  078.933617  -69.803978    0515440-694814   14.925   0.051   13.999   0.048   13.82   0.075           0
  078.980611  -69.663490    0515553-693948   16.008   0.152   15.475   -9.99   14.89   -9.99           0
  078.934081  -69.805016    0515441-694818   15.706   0.096   14.813   0.159   14.75   0.144           0
  078.936395  -69.693878    0515447-694137   13.756   0.032   12.824   0.029   12.64   0.034           0
  078.906875  -69.746185    0515376-694446   14.853   0.048   13.946   0.050   13.91   0.058           0
  078.945731  -69.815674    0515469-694856   12.639   0.032   11.701   0.029   11.38   0.029           0
  078.980681  -69.838165    0515553-695017   13.234   0.047   12.422   0.040   12.25   0.052           0
  078.940734  -69.811852    0515457-694842   16.135   0.115   15.064   -9.99   15.06   0.163           0
  078.954122  -69.822319    0515489-694920   13.721   0.037   12.839   0.035   12.62   0.038           0
  078.905525  -69.749619    0515373-694458   12.336   0.034   11.408   0.030   11.09   0.031           0
  078.931068  -69.697708    0515434-694151   16.088   0.145   15.807   -9.99   14.49   -9.99           0
  078.952919  -69.679222    0515487-694045   16.093   0.118   15.284   0.138   15.46   -9.99           0
  078.948077  -69.682663    0515475-694057   14.236   0.051   13.468   0.046   13.35   0.052           0
  078.914667  -69.715950    0515395-694257   15.967   0.101   15.455   0.155   15.12   0.162           0
  078.925007  -69.702286    0515420-694208   15.438   0.064   14.913   0.094   14.67   0.129           0
  078.910205  -69.723709    0515384-694325   15.819   0.089   15.219   0.128   15.35   0.213           0
  078.944590  -69.684181    0515467-694103   13.851   0.038   13.040   0.036   12.89   0.041           0
  078.935995  -69.691101    0515446-694127   15.759   0.091   15.069   0.112   15.22   0.218           0
  078.918752  -69.708939    0515405-694232   14.691   0.046   13.901   0.044   13.86   0.069           0
  078.998364  -69.848869    0515596-695055   15.924   0.101   15.374   0.147   14.77   -9.99           0
