===  Rect         Decl            NAME          J      dJ        H       dH      K       dK       status
  072.105965  -68.208221    0448254-681229   15.427   0.055   14.596   0.069   14.55   0.117           0
  072.149448  -68.294937    0448358-681741   16.329   0.114   15.693   0.157   14.80   -9.99           0
  072.271512  -68.247192    0449051-681449   15.322   0.052   14.481   0.059   14.58   0.108           0
  072.049608  -68.276054    0448119-681633   14.772   0.042   13.071   0.036   11.65   0.033           0
  072.274243  -68.250214    0449058-681500   14.932   0.041   14.362   0.065   14.24   0.074           0
  072.274407  -68.255188    0449058-681518   14.957   0.045   14.147   0.052   14.07   0.078           0
  072.257942  -68.274193    0449019-681627   15.564   0.059   14.963   0.084   15.07   0.155           0
  072.143061  -68.203156    0448343-681211   14.275   0.035   13.557   0.032   13.31   0.045           0
  072.140294  -68.297653    0448336-681751   12.505   0.027   11.881   0.035   11.71   0.032           0
  072.245626  -68.282417    0448589-681656   15.100   0.045   14.340   0.058   14.34   0.100           0
  072.251258  -68.219780    0449003-681311   16.560   0.134   15.697   -9.99   16.72   -9.99           0
  072.256168  -68.278152    0449014-681641   16.412   0.109   15.851   0.173   15.19   0.204           0
  072.194808  -68.204391    0448467-681215   16.234   0.100   15.806   0.168   15.08   -9.99           0
  072.024337  -68.235275    0448058-681406   16.190   0.110   15.784   0.173   15.34   0.222           0
  072.069851  -68.288849    0448167-681719   15.481   0.064   14.775   0.075   14.76   0.129           0
  072.119904  -68.297935    0448287-681752   14.007   0.028   13.252   0.039   13.06   0.047           0
  072.157590  -68.200775    0448378-681202   16.559   0.145   15.908   -9.99   15.52   0.248           0
  072.072694  -68.209686    0448174-681234   16.352   0.124   15.662   0.162   15.89   -9.99           0
  072.283431  -68.252136    0449080-681507   13.799   0.030   13.103   0.039   13.03   0.042           0
  072.014777  -68.255028    0448035-681518   15.754   0.074   15.365   0.120   15.06   0.186           0
  072.284904  -68.243156    0449083-681435   14.543   0.038   13.631   0.043   13.51   0.050           0
  072.266995  -68.276337    0449040-681634   14.721   0.036   14.124   0.048   14.02   0.066           0
  072.018464  -68.235382    0448044-681407   15.644   0.071   15.148   0.102   15.39   0.238           0
  072.054031  -68.286453    0448129-681711   16.584   0.138   15.939   -9.99   15.61   -9.99           0
  072.055997  -68.211906    0448134-681242   15.442   0.062   14.647   0.070   14.58   0.116           0
  072.283002  -68.265495    0449079-681555   15.551   0.064   14.742   0.080   14.66   0.106           0
  072.144242  -68.198204    0448346-681153   15.733   0.069   14.999   0.085   15.00   0.166           0
  072.019514  -68.268822    0448046-681607   14.589   0.036   13.748   0.043   13.50   0.055           0
  072.289531  -68.255226    0449094-681518   15.122   0.048   14.473   0.059   14.38   0.089           0
  072.290207  -68.253410    0449096-681512   16.029   0.092   15.742   0.168   15.90   -9.99           0
  072.210295  -68.202423    0448504-681208   15.478   0.062   14.861   0.074   14.71   0.122           0
  072.120512  -68.301613    0448289-681805   15.941   0.087   15.450   0.134   15.30   0.200           0
  072.222061  -68.295792    0448532-681744   16.395   0.124   15.577   0.146   16.74   -9.99           0
  072.010891  -68.237053    0448026-681413   12.809   0.028   12.165   0.035   11.98   0.034           0
  072.293338  -68.257416    0449104-681526   14.677   0.036   14.004   0.051   13.97   0.065           0
  072.258132  -68.285690    0449019-681708   15.944   0.080   15.444   0.117   15.67   0.269           0
  072.287854  -68.266563    0449090-681559   16.245   0.146   15.331   -9.99   16.48   -9.99           0
  072.027442  -68.278793    0448065-681643   16.362   0.119   15.955   -9.99   15.36   -9.99           0
  072.280951  -68.273338    0449074-681624   14.938   0.042   14.209   0.057   14.12   0.075           0
  072.191519  -68.301674    0448459-681806   16.365   0.129   15.354   -9.99   14.61   -9.99           0
  072.164511  -68.303696    0448394-681813   14.394   0.033   13.570   0.044   13.40   0.049           0
  072.009182  -68.235634    0448022-681408   15.742   0.335   15.037   0.113   14.80   0.201           0
  072.286342  -68.270271    0449087-681612   15.786   0.071   15.097   0.092   14.81   0.139           0
  072.032244  -68.282738    0448077-681657   13.798   0.031   13.459   0.039   13.37   0.047           0
  072.275990  -68.221619    0449062-681317   15.761   0.070   15.037   0.084   14.82   0.130           0
  072.290952  -68.266205    0449098-681558   16.041   0.097   15.603   0.148   15.18   0.192           0
  072.266342  -68.283791    0449039-681701   15.319   0.056   14.576   0.067   14.42   0.099           0
  072.049689  -68.208733    0448119-681231   15.955   0.088   15.704   0.161   15.99   -9.99           0
  072.228379  -68.297691    0448548-681751   16.301   0.109   15.460   0.130   15.08   0.170           0
  072.228900  -68.202309    0448549-681208   16.593   0.136   16.025   0.195   15.35   0.225           0
  072.021064  -68.220840    0448050-681315   16.373   0.126   15.453   -9.99   15.69   -9.99           0
  072.261345  -68.212006    0449027-681243   16.401   0.127   15.595   0.136   15.39   0.218           0
  072.300536  -68.243462    0449121-681436   14.953   0.042   14.259   0.058   14.18   0.076           0
  072.097230  -68.197243    0448233-681150   16.068   0.095   15.322   0.114   14.73   0.131           0
  072.037869  -68.288261    0448090-681717   16.550   0.143   15.655   -9.99   15.97   -9.99           0
  072.136790  -68.193672    0448328-681137   16.706   0.156   17.399   -9.99   15.01   -9.99           0
  072.001046  -68.236473    0448002-681411   15.578   0.071   15.138   0.098   14.87   0.151           0
  072.303518  -68.245415    0449128-681443   16.023   0.088   15.855   0.180   15.32   -9.99           0
  072.066183  -68.201828    0448158-681206   16.415   0.130   15.862   0.194   15.12   0.197           0
  072.115822  -68.306107    0448277-681821   16.485   0.132   16.386   -9.99   15.00   -9.99           0
  071.994939  -68.246162    0447587-681446   16.570   0.147   15.867   0.185   15.33   0.217           0
  072.256306  -68.292313    0449015-681732   16.558   0.136   16.291   -9.99   16.66   -9.99           0
  072.276988  -68.283653    0449064-681701   12.176   0.027   11.213   0.035   10.85   0.031           0
  072.242023  -68.296936    0448580-681748   16.186   0.105   15.904   0.189   15.38   0.225           0
  072.249689  -68.205086    0448599-681218   16.059   0.087   15.334   0.106   15.06   0.167           0
  072.190234  -68.193733    0448456-681137   14.419   0.036   13.797   0.036   13.67   0.055           0
  072.041829  -68.207542    0448100-681227   15.420   0.059   14.727   0.074   14.75   0.143           0
  072.174690  -68.307762    0448419-681827   16.499   0.140   15.899   0.183   15.47   -9.99           0
  072.293285  -68.275475    0449103-681631   16.329   0.116   15.580   0.141   15.55   0.253           0
  072.045081  -68.205826    0448108-681220   16.361   0.123   16.284   -9.99   15.39   0.255           0
  072.271986  -68.212250    0449052-681244   16.392   0.114   15.679   0.153   15.35   -9.99           0
  072.042753  -68.293663    0448102-681737   16.327   0.112   15.585   -9.99   15.68   -9.99           0
  072.135530  -68.191223    0448325-681128   15.993   0.075   15.280   0.114   14.98   0.165           0
  072.309671  -68.251862    0449143-681506   14.205   0.032   13.409   0.041   13.25   0.045           0
  072.252287  -68.295776    0449005-681744   15.844   0.074   14.900   0.080   14.64   0.118           0
  072.116398  -68.308228    0448279-681829   12.815   0.028   12.344   0.039   12.32   0.034           0
  071.991794  -68.262360    0447580-681544   16.415   0.134   15.611   0.170   15.15   0.224           0
  072.136257  -68.190018    0448327-681124   14.930   0.047   14.379   0.057   14.19   0.081           0
  072.177554  -68.190674    0448426-681126   15.635   0.068   15.344   0.116   15.02   -9.99           0
  071.998648  -68.227524    0447596-681339   16.196   0.106   15.431   0.125   15.23   0.214           0
  072.288626  -68.282082    0449092-681655   15.781   0.067   15.251   0.102   15.01   0.175           0
  071.989252  -68.260986    0447574-681539   15.890   0.092   15.216   0.116   15.02   0.173           0
  072.067685  -68.302437    0448162-681808   14.092   0.029   13.223   0.038   13.02   0.042           0
  072.312602  -68.258453    0449150-681530   14.223   0.033   13.626   0.049   13.54   0.050           0
  072.313748  -68.243042    0449152-681434   13.924   0.030   12.895   0.036   12.76   0.037           0
  072.259677  -68.296173    0449023-681746   16.252   0.105   15.633   0.145   16.34   -9.99           0
  072.002072  -68.278160    0448004-681641   16.325   0.119   15.620   0.153   15.27   0.221           0
  072.104392  -68.309502    0448250-681834   15.348   0.053   14.727   0.076   14.38   0.100           0
  071.982928  -68.251717    0447559-681506   16.008   0.096   15.473   0.139   15.22   0.202           0
  071.983509  -68.257271    0447560-681526   15.972   0.090   15.470   0.139   15.48   0.264           0
  072.262246  -68.203651    0449029-681213   13.996   0.036   13.526   0.034   13.40   0.047           0
  072.148492  -68.187485    0448356-681114   16.462   0.131   15.600   0.133   15.31   -9.99           0
  071.989983  -68.229904    0447575-681347   11.748   0.028   11.211   0.034   11.12   0.033           0
  072.310209  -68.270584    0449144-681614   16.466   0.128   15.671   0.155   14.85   -9.99           0
  072.103716  -68.189575    0448248-681122   15.253   0.060   14.885   0.075   15.22   0.213           0
  071.980332  -68.253944    0447552-681514   15.008   0.048   14.155   0.050   14.10   0.073           0
  071.981120  -68.242683    0447554-681433   15.637   0.141   13.966   0.052   13.61   0.075           0
  072.218469  -68.192123    0448524-681131   15.024   0.052   14.265   0.056   14.06   0.070           0
  072.051969  -68.198288    0448124-681153   16.442   0.132   15.568   -9.99   15.15   -9.99           0
  072.169031  -68.187019    0448405-681113   14.118   0.036   13.443   0.036   13.13   0.040           0
  072.268751  -68.295830    0449045-681744   14.663   0.037   13.873   0.053   13.63   0.055           0
  072.274756  -68.293686    0449059-681737   13.653   0.030   12.745   0.039   12.54   0.034           0
  071.978969  -68.243172    0447549-681435   14.530   0.034   15.073   0.193   13.70   0.076           0
  071.994214  -68.277420    0447586-681638   16.212   0.106   15.574   0.150   15.95   -9.99           0
  072.040315  -68.299339    0448096-681757   15.524   0.058   14.974   0.100   14.65   0.125           0
  072.321885  -68.255974    0449172-681521   15.425   0.055   14.752   0.071   14.59   0.109           0
  072.161535  -68.313927    0448387-681850   16.002   0.087   15.265   0.101   15.06   0.168           0
  072.030544  -68.296394    0448073-681747   14.971   0.040   14.097   0.048   13.96   0.072           0
  071.976995  -68.247070    0447544-681449   14.783   0.039   14.246   0.054   14.25   0.089           0
  072.219019  -68.191063    0448525-681127   15.363   0.059   14.711   0.089   14.64   0.115           0
  072.004524  -68.214752    0448010-681253   15.780   0.079   15.550   0.146   15.08   0.176           0
  072.082520  -68.309418    0448198-681833   16.434   0.120   16.206   -9.99   15.21   0.214           0
  072.307158  -68.222092    0449137-681319   15.860   0.081   15.393   0.116   15.01   0.160           0
  072.045925  -68.301994    0448110-681807   15.610   0.065   15.347   0.117   15.07   0.164           0
  072.169323  -68.185684    0448406-681108   15.438   0.059   15.328   0.156   15.42   0.237           0
